Episode reward: 7.000	Steps: 34918	Avg. loss: 0.014987231804324049	Avg. reward: 5.94	Avg. Q: 1.3880580770772117	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 6.000	Steps: 35083	Avg. loss: 0.017937514158647236	Avg. reward: 5.98	Avg. Q: 1.252215584119161	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 2.000	Steps: 35195	Avg. loss: 0.01893350583434637	Avg. reward: 5.92	Avg. Q: 1.4099584475514435	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 7.000	Steps: 35335	Avg. loss: 0.02554199296448912	Avg. reward: 5.93	Avg. Q: 1.1501434304884501	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 4.000	Steps: 35445	Avg. loss: 0.019475583627354354	Avg. reward: 5.9	Avg. Q: 1.2205632280219685	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 9.000	Steps: 35631	Avg. loss: 0.02200636821900211	Avg. reward: 5.92	Avg. Q: 1.4163204890318668	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 2.000	Steps: 35703	Avg. loss: 0.019389492278504703	Avg. reward: 5.88	Avg. Q: 1.4672614206318502	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 7.000	Steps: 35868	Avg. loss: 0.020908139989755693	Avg. reward: 5.9	Avg. Q: 1.3441466781828137	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 6.000	Steps: 35971	Avg. loss: 0.017253801990300417	Avg. reward: 5.93	Avg. Q: 1.5368731068175974	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 7.000	Steps: 36108	Avg. loss: 0.017940865989242282	Avg. reward: 5.92	Avg. Q: 1.5382239342896027	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 9.000	Steps: 36301	Avg. loss: 0.02067463843074317	Avg. reward: 5.97	Avg. Q: 1.6805587012533079	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 6.000	Steps: 36428	Avg. loss: 0.02095494572131429	Avg. reward: 6.0	Avg. Q: 1.1468596890216738	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 2.000	Steps: 36523	Avg. loss: 0.020367469911908975	Avg. reward: 5.98	Avg. Q: 1.4317753151843422	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 8.000	Steps: 36743	Avg. loss: 0.022489854693412782	Avg. reward: 6.03	Avg. Q: 1.394361941110004	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 5.000	Steps: 36879	Avg. loss: 0.021188133149681723	Avg. reward: 6.05	Avg. Q: 1.4562482452567886	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 6.000	Steps: 37016	Avg. loss: 0.02295923133247665	Avg. reward: 6.03	Avg. Q: 1.2763696814685552	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 2.000	Steps: 37128	Avg. loss: 0.02291117355759655	Avg. reward: 5.99	Avg. Q: 1.398113384488083	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 7.000	Steps: 37276	Avg. loss: 0.024226020247599966	Avg. reward: 5.98	Avg. Q: 1.3554436431543246	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 8.000	Steps: 37461	Avg. loss: 0.023495202980247206	Avg. reward: 6.04	Avg. Q: 1.4114284786018165	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 7.000	Steps: 37592	Avg. loss: 0.02002305637649966	Avg. reward: 6.09	Avg. Q: 1.5389949095461508	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 8.000	Steps: 37789	Avg. loss: 0.021084160558233152	Avg. reward: 6.15	Avg. Q: 1.540469351557104	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 3.000	Steps: 37885	Avg. loss: 0.019745653281764437	Avg. reward: 6.11	Avg. Q: 1.4496514851020441	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 9.000	Steps: 38089	Avg. loss: 0.023362428831009596	Avg. reward: 6.18	Avg. Q: 1.5478322570230447	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 4.000	Steps: 38216	Avg. loss: 0.02063960644591134	Avg. reward: 6.16	Avg. Q: 1.415601212677993	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 3.000	Steps: 38331	Avg. loss: 0.02447740557337446	Avg. reward: 6.14	Avg. Q: 1.3295851671177408	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 6.000	Steps: 38479	Avg. loss: 0.015601177938987274	Avg. reward: 6.16	Avg. Q: 1.6904557101629876	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 3.000	Steps: 38602	Avg. loss: 0.02464569041190008	Avg. reward: 6.12	Avg. Q: 1.4735087435743026	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 3.000	Steps: 38711	Avg. loss: 0.02257118127481253	Avg. reward: 6.11	Avg. Q: 1.5599709926030687	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 5.000	Steps: 38838	Avg. loss: 0.02154223367688246	Avg. reward: 6.07	Avg. Q: 1.4133454317183007	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 9.000	Steps: 39025	Avg. loss: 0.02387652612053492	Avg. reward: 6.06	Avg. Q: 1.6678079224312794	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 7.000	Steps: 39197	Avg. loss: 0.018971045425724843	Avg. reward: 6.07	Avg. Q: 1.3696920468594678	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 5.000	Steps: 39331	Avg. loss: 0.016749677812737045	Avg. reward: 6.01	Avg. Q: 1.570341422486661	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 3.000	Steps: 39439	Avg. loss: 0.018912483282663203	Avg. reward: 6.0	Avg. Q: 1.5058355607368328	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 3.000	Steps: 39538	Avg. loss: 0.021084228567779063	Avg. reward: 5.97	Avg. Q: 1.5184140841567557	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 7.000	Steps: 39745	Avg. loss: 0.022896005682503946	Avg. reward: 6.01	Avg. Q: 1.5387128708635167	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 9.000	Steps: 39917	Avg. loss: 0.024816618625854336	Avg. reward: 6.05	Avg. Q: 1.4961370044900466	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 5.000	Steps: 40036	Avg. loss: 0.029434635893752177	Avg. reward: 6.01	Avg. Q: 1.5797975070002366	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 1.000	Steps: 40119	Avg. loss: 0.018253154377453028	Avg. reward: 5.96	Avg. Q: 1.6580592891777375	Greedinessless: 0.02	Vanilla reward: 1.000
Episode reward: 5.000	Steps: 40254	Avg. loss: 0.03779243560069624	Avg. reward: 5.93	Avg. Q: 1.7157142615612642	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 7.000	Steps: 40388	Avg. loss: 0.02186722059131545	Avg. reward: 5.94	Avg. Q: 1.7246451340801088	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 4.000	Steps: 40515	Avg. loss: 0.02332299692376006	Avg. reward: 5.96	Avg. Q: 1.51018805657159	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 3.000	Steps: 40619	Avg. loss: 0.020437553130949918	Avg. reward: 5.98	Avg. Q: 1.7291329354047775	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 6.000	Steps: 40755	Avg. loss: 0.01952283683589057	Avg. reward: 5.97	Avg. Q: 1.5716538696604616	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 7.000	Steps: 40972	Avg. loss: 0.019397176285697655	Avg. reward: 5.99	Avg. Q: 1.496794624262691	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 6.000	Steps: 41097	Avg. loss: 0.02341420096795886	Avg. reward: 5.96	Avg. Q: 1.6960341367721559	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 8.000	Steps: 41299	Avg. loss: 0.023217429853975773	Avg. reward: 5.98	Avg. Q: 1.7650342862008035	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 8.000	Steps: 41492	Avg. loss: 0.021057186344144295	Avg. reward: 5.95	Avg. Q: 1.8844039446331677	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 7.000	Steps: 41621	Avg. loss: 0.031217539304634556	Avg. reward: 5.95	Avg. Q: 1.6031767727484691	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 5.000	Steps: 41742	Avg. loss: 0.03047379149744908	Avg. reward: 5.93	Avg. Q: 1.6474118516793264	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 6.000	Steps: 41869	Avg. loss: 0.021237572640529834	Avg. reward: 5.97	Avg. Q: 1.3135129546555948	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 4.000	Steps: 41983	Avg. loss: 0.016890711350632564	Avg. reward: 5.95	Avg. Q: 1.701798482945091	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 6.000	Steps: 42132	Avg. loss: 0.033060488180796564	Avg. reward: 5.92	Avg. Q: 1.5954962943490987	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 4.000	Steps: 42237	Avg. loss: 0.026296930477166407	Avg. reward: 5.86	Avg. Q: 1.74125851222447	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 5.000	Steps: 42368	Avg. loss: 0.020589417157073815	Avg. reward: 5.83	Avg. Q: 1.5538377194610868	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 12.000	Steps: 42601	Avg. loss: 0.027254881104454398	Avg. reward: 5.92	Avg. Q: 1.8125850725412709	Greedinessless: 0.02	Vanilla reward: 12.000
Episode reward: 5.000	Steps: 42732	Avg. loss: 0.023852857902194515	Avg. reward: 5.94	Avg. Q: 1.4306290810951448	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 5.000	Steps: 42848	Avg. loss: 0.021676116590869838	Avg. reward: 5.91	Avg. Q: 1.6796762218763088	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 9.000	Steps: 43067	Avg. loss: 0.023659165457098022	Avg. reward: 5.96	Avg. Q: 1.7225627527207907	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 5.000	Steps: 43189	Avg. loss: 0.02110967182764603	Avg. reward: 5.98	Avg. Q: 1.6136591155998041	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 7.000	Steps: 43358	Avg. loss: 0.026709609892263654	Avg. reward: 6.01	Avg. Q: 1.5542331101626334	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 3.000	Steps: 43472	Avg. loss: 0.022821332633109957	Avg. reward: 5.98	Avg. Q: 1.847479576255843	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 4.000	Steps: 43585	Avg. loss: 0.02188203334143119	Avg. reward: 5.93	Avg. Q: 1.5918930881494617	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 8.000	Steps: 43779	Avg. loss: 0.020808886232164998	Avg. reward: 5.95	Avg. Q: 1.5476985346410692	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 7.000	Steps: 43949	Avg. loss: 0.02401538845151663	Avg. reward: 6.0	Avg. Q: 1.640602551020828	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 4.000	Steps: 44069	Avg. loss: 0.02337880586273968	Avg. reward: 5.96	Avg. Q: 1.5504899316363865	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 6.000	Steps: 44197	Avg. loss: 0.0358433824731037	Avg. reward: 5.95	Avg. Q: 1.8695477346579235	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 6.000	Steps: 44320	Avg. loss: 0.0220361884022432	Avg. reward: 6.0	Avg. Q: 1.6184128626252254	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 2.000	Steps: 44397	Avg. loss: 0.021719769011006543	Avg. reward: 5.97	Avg. Q: 1.6051829480505608	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 7.000	Steps: 44593	Avg. loss: 0.02441471645950663	Avg. reward: 6.03	Avg. Q: 1.8345077000304955	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 5.000	Steps: 44711	Avg. loss: 0.02303252899055851	Avg. reward: 6.02	Avg. Q: 1.729108472160027	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 3.000	Steps: 44796	Avg. loss: 0.02816948489370671	Avg. reward: 6.01	Avg. Q: 1.6830972362967098	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 8.000	Steps: 44980	Avg. loss: 0.028302883638231004	Avg. reward: 5.98	Avg. Q: 1.672650539572688	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 1.000	Steps: 45035	Avg. loss: 0.024544256882598765	Avg. reward: 5.96	Avg. Q: 1.9516913211706912	Greedinessless: 0.02	Vanilla reward: 1.000
Episode reward: 6.000	Steps: 45215	Avg. loss: 0.022051011879617968	Avg. reward: 6.0	Avg. Q: 2.0806374502402765	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 4.000	Steps: 45333	Avg. loss: 0.020906333330397806	Avg. reward: 5.94	Avg. Q: 1.7402792744717355	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 6.000	Steps: 45463	Avg. loss: 0.025474788330029696	Avg. reward: 5.92	Avg. Q: 1.8032876616869218	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 7.000	Steps: 45643	Avg. loss: 0.024644720699224208	Avg. reward: 5.89	Avg. Q: 1.8109298240255427	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 6.000	Steps: 45771	Avg. loss: 0.0277304092887789	Avg. reward: 5.87	Avg. Q: 1.9008396491408348	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 5.000	Steps: 45908	Avg. loss: 0.02686680406332016	Avg. reward: 5.83	Avg. Q: 1.6506063418956858	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 5.000	Steps: 46050	Avg. loss: 0.032123397849500177	Avg. reward: 5.85	Avg. Q: 1.8904672462335774	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 6.000	Steps: 46200	Avg. loss: 0.025816391332467135	Avg. reward: 5.8	Avg. Q: 1.7381925347116258	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 11.000	Steps: 46440	Avg. loss: 0.029609574377536772	Avg. reward: 5.84	Avg. Q: 1.796147028108438	Greedinessless: 0.02	Vanilla reward: 11.000
Episode reward: 7.000	Steps: 46613	Avg. loss: 0.02076979007485301	Avg. reward: 5.87	Avg. Q: 1.6610793676909223	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 8.000	Steps: 46789	Avg. loss: 0.019126870690590957	Avg. reward: 5.91	Avg. Q: 1.8887839775645372	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 9.000	Steps: 46979	Avg. loss: 0.027024801671901282	Avg. reward: 5.98	Avg. Q: 1.8024902839409678	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 6.000	Steps: 47138	Avg. loss: 0.01759493115823716	Avg. reward: 5.92	Avg. Q: 1.949701368308917	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 6.000	Steps: 47301	Avg. loss: 0.018347431326330436	Avg. reward: 5.93	Avg. Q: 1.964067067105346	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 3.000	Steps: 47420	Avg. loss: 0.018024210724979638	Avg. reward: 5.9	Avg. Q: 1.94208091714469	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 4.000	Steps: 47548	Avg. loss: 0.023168128755060025	Avg. reward: 5.86	Avg. Q: 1.7641985847925146	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 6.000	Steps: 47693	Avg. loss: 0.019491897365595732	Avg. reward: 5.85	Avg. Q: 1.9238546700313173	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 5.000	Steps: 47819	Avg. loss: 0.01863157729648294	Avg. reward: 5.78	Avg. Q: 1.8331919501698206	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 2.000	Steps: 47907	Avg. loss: 0.027079134036532858	Avg. reward: 5.73	Avg. Q: 1.6541079578526092	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 5.000	Steps: 48029	Avg. loss: 0.02393403153626188	Avg. reward: 5.67	Avg. Q: 1.8863173529424302	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 9.000	Steps: 48211	Avg. loss: 0.01967010467002789	Avg. reward: 5.7	Avg. Q: 2.1060903120390226	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 2.000	Steps: 48293	Avg. loss: 0.023527380810784444	Avg. reward: 5.66	Avg. Q: 1.7973165783455702	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 6.000	Steps: 48463	Avg. loss: 0.017683588312051836	Avg. reward: 5.64	Avg. Q: 2.0190252994789795	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 3.000	Steps: 48570	Avg. loss: 0.020422103435352997	Avg. reward: 5.65	Avg. Q: 1.784326088019992	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 7.000	Steps: 48708	Avg. loss: 0.02096752266266516	Avg. reward: 5.69	Avg. Q: 1.9097266545618214	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 7.000	Steps: 48904	Avg. loss: 0.02897424914170893	Avg. reward: 5.69	Avg. Q: 1.8906587986719041	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 5.000	Steps: 49045	Avg. loss: 0.02039943015468972	Avg. reward: 5.64	Avg. Q: 1.9654805578520393	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 8.000	Steps: 49222	Avg. loss: 0.026864271706224165	Avg. reward: 5.65	Avg. Q: 1.8167996327980314	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 4.000	Steps: 49344	Avg. loss: 0.024188478777725852	Avg. reward: 5.63	Avg. Q: 1.8479442221870839	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 7.000	Steps: 49514	Avg. loss: 0.024534760553035	Avg. reward: 5.68	Avg. Q: 1.7890022489370083	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 9.000	Steps: 49710	Avg. loss: 0.015579230822052578	Avg. reward: 5.7	Avg. Q: 1.6062882376365921	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 2.000	Steps: 49833	Avg. loss: 0.028637313163809238	Avg. reward: 5.68	Avg. Q: 1.7812127081682365	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 1.000	Steps: 49882	Avg. loss: 0.03396835632156581	Avg. reward: 5.6	Avg. Q: 2.20967968629331	Greedinessless: 0.02	Vanilla reward: 1.000
Episode reward: 6.000	Steps: 50039	Avg. loss: 0.023437668366405446	Avg. reward: 5.64	Avg. Q: 1.77197330051167	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 5.000	Steps: 50172	Avg. loss: 0.018043736543725517	Avg. reward: 5.62	Avg. Q: 1.8519429167111714	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 3.000	Steps: 50288	Avg. loss: 0.028941531103618186	Avg. reward: 5.59	Avg. Q: 1.8060098881351536	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 5.000	Steps: 50414	Avg. loss: 0.02474103919080188	Avg. reward: 5.57	Avg. Q: 1.9524773863888292	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 6.000	Steps: 50542	Avg. loss: 0.01739760309283156	Avg. reward: 5.54	Avg. Q: 2.0879031041016183	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 4.000	Steps: 50650	Avg. loss: 0.02880032712386714	Avg. reward: 5.52	Avg. Q: 2.0800373079600156	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 6.000	Steps: 50820	Avg. loss: 0.024063335190158942	Avg. reward: 5.56	Avg. Q: 1.761012319022534	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 9.000	Steps: 51015	Avg. loss: 0.023476783050379407	Avg. reward: 5.57	Avg. Q: 1.9517541336198139	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 7.000	Steps: 51181	Avg. loss: 0.024082234761278545	Avg. reward: 5.59	Avg. Q: 2.0973940613758133	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 4.000	Steps: 51300	Avg. loss: 0.02867174887408813	Avg. reward: 5.57	Avg. Q: 2.060271977543497	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 3.000	Steps: 51404	Avg. loss: 0.02351841778279497	Avg. reward: 5.58	Avg. Q: 1.823537463370042	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 7.000	Steps: 51551	Avg. loss: 0.02408353132583822	Avg. reward: 5.58	Avg. Q: 2.063915254307442	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 2.000	Steps: 51635	Avg. loss: 0.03180469027055161	Avg. reward: 5.52	Avg. Q: 1.7398387690385182	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 5.000	Steps: 51743	Avg. loss: 0.026173239884277184	Avg. reward: 5.5	Avg. Q: 1.948573977858932	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 9.000	Steps: 51935	Avg. loss: 0.023254765663295984	Avg. reward: 5.51	Avg. Q: 2.1132819009944797	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 6.000	Steps: 52044	Avg. loss: 0.0210095516938184	Avg. reward: 5.54	Avg. Q: 2.1097046782117372	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 8.000	Steps: 52208	Avg. loss: 0.02229360402448148	Avg. reward: 5.53	Avg. Q: 2.0820417818499775	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 9.000	Steps: 52404	Avg. loss: 0.018206121922679702	Avg. reward: 5.58	Avg. Q: 2.089521893129057	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 3.000	Steps: 52516	Avg. loss: 0.023414503649941514	Avg. reward: 5.58	Avg. Q: 2.137977051947798	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 8.000	Steps: 52724	Avg. loss: 0.026243272362850033	Avg. reward: 5.6	Avg. Q: 1.9590934116679888	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 8.000	Steps: 52933	Avg. loss: 0.02094433740981353	Avg. reward: 5.65	Avg. Q: 2.030657076949708	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 4.000	Steps: 53051	Avg. loss: 0.016793001989095377	Avg. reward: 5.66	Avg. Q: 2.15803150706372	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 9.000	Steps: 53228	Avg. loss: 0.01852999260235164	Avg. reward: 5.7	Avg. Q: 2.0173142703913025	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 2.000	Steps: 53318	Avg. loss: 0.018523800483142786	Avg. reward: 5.63	Avg. Q: 1.892806546997141	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 11.000	Steps: 53511	Avg. loss: 0.024769307317910716	Avg. reward: 5.67	Avg. Q: 2.0939315570862593	Greedinessless: 0.02	Vanilla reward: 11.000
Episode reward: 6.000	Steps: 53663	Avg. loss: 0.02165798656642437	Avg. reward: 5.68	Avg. Q: 1.8679285356611537	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 8.000	Steps: 53839	Avg. loss: 0.02613581770988689	Avg. reward: 5.73	Avg. Q: 2.1314074033589074	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 11.000	Steps: 54070	Avg. loss: 0.020071231856428343	Avg. reward: 5.81	Avg. Q: 2.1018620029328363	Greedinessless: 0.02	Vanilla reward: 11.000
Episode reward: 2.000	Steps: 54173	Avg. loss: 0.01975898971208013	Avg. reward: 5.76	Avg. Q: 2.0089252170621386	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 3.000	Steps: 54292	Avg. loss: 0.019155645541225872	Avg. reward: 5.7	Avg. Q: 2.1148940094378816	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 6.000	Steps: 54398	Avg. loss: 0.021315309326522626	Avg. reward: 5.71	Avg. Q: 2.305953862907002	Greedinessless: 0.02	Vanilla reward: 6.000
Episode reward: 2.000	Steps: 54483	Avg. loss: 0.02631394046225718	Avg. reward: 5.72	Avg. Q: 1.8816810411565443	Greedinessless: 0.02	Vanilla reward: 2.000
Episode reward: 7.000	Steps: 54618	Avg. loss: 0.031819717835306245	Avg. reward: 5.74	Avg. Q: 2.0394548722255377	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 9.000	Steps: 54817	Avg. loss: 0.017323063174262642	Avg. reward: 5.76	Avg. Q: 2.038547394163844	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 4.000	Steps: 54928	Avg. loss: 0.023417680224935924	Avg. reward: 5.76	Avg. Q: 2.0893906873983665	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 0.000	Steps: 54985	Avg. loss: 0.027280957637620822	Avg. reward: 5.73	Avg. Q: 2.1512203216552734	Greedinessless: 0.02	Vanilla reward: 0.000
Episode reward: 4.000	Steps: 55095	Avg. loss: 0.02260269764465866	Avg. reward: 5.71	Avg. Q: 2.022365679885402	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 7.000	Steps: 55279	Avg. loss: 0.020287099324733666	Avg. reward: 5.71	Avg. Q: 2.2569486799015515	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 8.000	Steps: 55475	Avg. loss: 0.02263721824642651	Avg. reward: 5.73	Avg. Q: 2.243299660329916	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 7.000	Steps: 55687	Avg. loss: 0.026135165319022425	Avg. reward: 5.72	Avg. Q: 2.2165030403144703	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 5.000	Steps: 55828	Avg. loss: 0.02134187698053817	Avg. reward: 5.69	Avg. Q: 1.883786917578244	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 5.000	Steps: 55956	Avg. loss: 0.02313075153506361	Avg. reward: 5.67	Avg. Q: 2.038353119355937	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 4.000	Steps: 56063	Avg. loss: 0.03500310150691523	Avg. reward: 5.66	Avg. Q: 1.9955565556187496	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 5.000	Steps: 56182	Avg. loss: 0.02566404154834648	Avg. reward: 5.65	Avg. Q: 2.193790104041914	Greedinessless: 0.02	Vanilla reward: 5.000
Episode reward: 3.000	Steps: 56293	Avg. loss: 0.024981075748136	Avg. reward: 5.64	Avg. Q: 2.0717730665350103	Greedinessless: 0.02	Vanilla reward: 3.000
Episode reward: 4.000	Steps: 56406	Avg. loss: 0.024208557392869676	Avg. reward: 5.62	Avg. Q: 1.6796296965056112	Greedinessless: 0.02	Vanilla reward: 4.000
Episode reward: 9.000	Steps: 56615	Avg. loss: 0.02046808313864928	Avg. reward: 5.67	Avg. Q: 2.115515420786692	Greedinessless: 0.02	Vanilla reward: 9.000
Episode reward: 8.000	Steps: 56801	Avg. loss: 0.0244787581255065	Avg. reward: 5.7	Avg. Q: 1.6961763934849838	Greedinessless: 0.02	Vanilla reward: 8.000
Episode reward: 7.000	Steps: 56976	Avg. loss: 0.026120616556991907	Avg. reward: 5.65	Avg. Q: 2.3427556857608614	Greedinessless: 0.02	Vanilla reward: 7.000
Episode reward: 5.000	Steps: 57097	Avg. loss: 0.026223518932238222	Avg. reward: 5.65	Avg. Q: 2.0059657909653406	Greedinessless: 0.02	Vanilla reward: 5.000
